StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,SRIKAKULAM,GARA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"CLOUDY WEATHER, THERE IS A CHANCE OF  SHOWERS IN YOUR AREA  
 మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.వర్షం  పడే అవకాశం ఉంది.
",2024-03-19T07:01:21.067,2024,3
ANDHRA PRADESH,SRIKAKULAM,BHAMINI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"మీ  ప్రాంతంలో ఈరోజు  ఉరుములతో కూడిన వర్షం పడే అవకాశం కలదు. 
",2024-03-19T15:42:20.71,2024,3
ANDHRA PRADESH,SRIKAKULAM,KANCHILI,NA,HORTICULTURE,Vegetables,Drum Stick,Nutrient Management,farmer asked query on nutrient management in drumstick ?,"-RECOMMENDED TO SPRAY FORMULA-4 600 GRAMS/200 LITER OF WATER/ ACRE ఫార్ములా -4 600 గ్రాములు  / 200 లీటరు నీటికి కలిపి పిచికారీ చేయండి  
RECOMMENDED TO SPRAY POTASSIUM NITRATE 13-0-45 @ 5 GRAMS/1 LITER OF WATER(1KG/ACRE).
పొటాషియం  నైట్రేట్  13-0-45 @ 5 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి. ",2024-03-23T20:26:21.4,2024,3
ANDHRA PRADESH,SRIKAKULAM,GARA,NA,AGRICULTURE,Others,Others,Organic Farming,FARMER ASKED QUERY ON ORGANIC FARMING USES ,"ORGANIC FARMING PRODUCTS LIKE JEEVAMRUTAM,BRAMHASTRA HELPS IN AGRICULTURE CROP PRODUCTION (ORGANIC FARMING) WILL HELP CONTROL FLOWER DROP CAUSED BY INSECTS 
జీవామృతం, బ్రహ్మాస్త్రం వంటి సేంద్రీయ వ్యవసాయ ఉత్పత్తులు వ్యవసాయ పంటల ఉత్పత్తికి (సేంద్రీయ వ్యవసాయం) సహాయపడతాయి, కీటకాల వల్ల పూలు రాలడాన్ని నియంత్రించడంలో సహాయపడతాయి",2024-03-25T20:44:13.297,2024,3
ANDHRA PRADESH,SRIKAKULAM,BHAMINI,NA,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",FARMER ASKED QUERY ON BACTERIAL LEAF BLIGHT MANAGEMENT IN PADDY ,"RECOMMENDED  TO SPRAY  AGRIMYCINE  80 GRAM  / 200 LITRES OF WATER /ACRE   
అగ్రి మైసిన్ 80 గ్రాములు /200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి",2024-03-26T14:40:44.633,2024,3
ANDHRA PRADESH,SRIKAKULAM,GANGUVARISIGADAM,NA,AGRICULTURE,Millets,Maize (Makka),Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం పొడిగా ఉంటుంది 
",2024-03-26T18:04:05.81,2024,3
ANDHRA PRADESH,SRIKAKULAM,KANCHILI,NA,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,Weather,Farmer asked query on Weather,"DRY WEATHER, NO CHANCE OF SHOWERS IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం పొడిగా ఉంటుంది.వర్షం పడే అవకాశం లేదు.
",2024-03-27T09:52:06.77,2024,3
ANDHRA PRADESH,SRIKAKULAM,PALAKONDA,NA,HORTICULTURE,Flowers,Marigold,Cultural Practices,MARIGOLD SOWING SEASON ? ,RECOMMENDED TO SOWING SEASON-JANUARY 1ST WEEK - FEBRAUARY 1 ST WEEK ,2024-03-27T11:33:23.66,2024,3
ANDHRA PRADESH,SRIKAKULAM,RAJAM,NA,AGRICULTURE,Millets,Maize (Makka),Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం పొడిగా ఉంటుంది 
",2024-03-27T19:46:25.357,2024,3
ANDHRA PRADESH,SRIKAKULAM,BHAMINI,NA,AGRICULTURE,Millets,Maize (Makka),Weather,Farmer asked query on Weather,"ఈరోజు మీ ప్రాంతం లో వాతావరణం ఎండా  మబ్బులుగా ఉంటుంది వర్షము పడే అవకాశం లేదు.
Today Weather in your area is sunny and cloudy with no chance of rain.
",2024-03-28T13:15:39.353,2024,3
ANDHRA PRADESH,NELLORE,VENKATAGIRI,NA,HORTICULTURE,Vegetables,Chillies,"	Plant Protection	","FARMER ASKED QUERY ABOUT MIDGEFLY MANAGEMENT IN CHILLI?
","RECOMMENDED TO SPRAY CARBOSULFAN (MARSHAL ) 320ML /200 LITRES OF WATER /ACRE 
కార్బోసల్ఫాన్ (మార్షల్ ) 320 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి 
",2024-03-01T07:39:00.983,2024,3
ANDHRA PRADESH,NELLORE,VENKATAGIRI,NA,HORTICULTURE,Vegetables,Chillies,"	Plant Protection	","FARMER ASKED QUERY ABOUT USES OF SANTHIA (THIAMETHOXAM)  IN CHILLI?
","SANTHIA Thiamethoxam 25% WDG is a very strong insecticide, with fast and durable poisoning activity. It is especially effective for controlling thrips, mites and has low toxicity to beneficial insects.",2024-03-01T07:57:50.59,2024,3
ANDHRA PRADESH,NELLORE,VAKADU,NA,HORTICULTURE,Fruits,Melon,"	Plant Protection	",SUCKING PEST MANAGEMENT IN MELON?,"RECOMMENDED TO SPRAY  FIPRONIL  +IMIDACLOPRID (POLICE, LESENTA) 100 GRAMS/200 LITRES OF WATER /ACRE
 FIPRONIL  +IMIDACLOPRID (POLICE, LESENTA) 100 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి.
",2024-03-01T10:20:35.243,2024,3
ANDHRA PRADESH,NELLORE,VIDAVALUR,NA,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",FARMER ASKED QUERY ABOUT SUCKING PEST MANAGEMENT IN PADDY ,RECOMMENDED TO SPRAY  Acephate 50%+ Imidacloprid 1.8% SP @ 400GM/200 LIT OF WATER/ACRE,2024-03-01T18:32:54.933,2024,3
ANDHRA PRADESH,NELLORE,RAPUR,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME,FTO processed :-  No,2024-03-02T08:41:56.24,2024,3
ANDHRA PRADESH,NELLORE,CHILLAKUR,NA,HORTICULTURE,Plantation Crops,Coconut,Nutrient Management,FARMER ASKED QUERY ABOUT NUTRIENT MANAGEMENT IN COCONUT ,--ప్రతి చెట్టు కి 100 గ్రాములు బోరన్ మరియు 2 కేజీ పొటాష్ ని ఇవ్వండి,2024-03-02T11:47:32.043,2024,3
ANDHRA PRADESH,NELLORE,DORAVARISATRAM,NA,HORTICULTURE,Vegetables,Chillies,"	Plant Protection	",FARMER ASKED QUERY ON DISEASE MANAGEMENT IN CHILLI,"RECOMENDED TO SPRAY COPPER OXY CHLORIDE 600 GR +STREPTOCYCLINE  20 GR  PER ACRE WITH 200 LIT WATER
కాపర్ ఆక్సీక్లోరైడ్ 600 గ్రాములు + స్టెఫ్టోసైక్లిన్ 20 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి 
",2024-03-02T15:09:08.19,2024,3
ANDHRA PRADESH,NELLORE,KAVALI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,TEST CALL,2024-03-03T06:15:25.323,2024,3
ANDHRA PRADESH,NELLORE,KONDAPURAM,NA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked query about pm kisan samman nidhi and rythu Barossa?,recommende to cantact the village ariculture assistent in rythu bharosa kendram,2024-03-03T15:25:41.897,2024,3
ANDHRA PRADESH,NELLORE,ANANTHASAGARAM,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME,"--PLEASE CONTACT YOUR MANDAL AGRICULTURAL OFFICER 
దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి
",2024-03-04T12:19:45.553,2024,3
ANDHRA PRADESH,NELLORE,KAVALI,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME BENIFICIARY STATUS?
",DUE TO SITE PROBLEM WE ARE UNABLE TO CHECK THE STATUS ,2024-03-04T12:31:20.107,2024,3
ANDHRA PRADESH,NELLORE,JALADANKI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON CONTACT DETAILS OF NODAL OFFICER ,"AGRICULTURAL NODAL OFFICER ,NELLORE : 8331057220
",2024-03-04T12:47:26.87,2024,3
ANDHRA PRADESH,NELLORE,NAIDUPETA,NA,AGRICULTURE,Cereals,Paddy (Dhan),Seeds,BPT 5204 INFORMATION PADDY ?,"రకం	ఋతువు	పంటకాలం (రోజుల్లో)	వడ్ల దిగుబడి(ఎకరాకు టన్నుల్లో)	గుణగణాలు
సాంబ మషూరి	వర్షాకాలం	150	2.2 - 2.5	సన్న బియ్యం, నాణ్యమైన అన్నం, ఏ చీడరీడలను తట్టుకోదు.",2024-03-04T13:15:33.633,2024,3
ANDHRA PRADESH,NELLORE,CHILLAKUR,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),"	Plant Protection	","FARMER ASKED QUERY ON DISEASE MANAGEMENT IN GROUND NUT
","RECOMMENDED TO SPRAY  PROPICONAZOLE  25%EC (TILT) 200 ML /200 LITRES OF WATER / ACRE  
",2024-03-04T16:56:35.147,2024,3
ANDHRA PRADESH,NELLORE,VINJAMUR,NA,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",FARMER ASKED QUERY ON BROWN PLANT HOPPER   MANAGEMENT IN PADDY,"RECOMMENDED TO SPRAY  PYMETROZINE  (CHESS) 100 GRAMS /200 LITRES OF WATER/ ACRE       
ఫైమెట్రోజిన్  100  గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపిఒక ఎకరాకు పిచికారి చేయాలి 
",2024-03-04T17:41:25.747,2024,3
ANDHRA PRADESH,NELLORE,KALIGIRI,NA,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",FARMER ASKED QUERY ON  SHEATH BLIGHT  MANAGEMENT IN PADDY?,"RECOMMENDED TO SPRAY VALIDAMYCIN  (SEATHMAR) 400 ML /200 LITRES OF WATER / ACRE  
 వాలిడామైసిన్  400 మిల్లి లీటర్లు  /200 లీటర్ల నీటికి చొప్పున కలిపి  ఎకరాకు పిచికారి చేయాలి
",2024-03-04T19:26:28.03,2024,3
ANDHRA PRADESH,NELLORE,CHITTAMUR,NA,HORTICULTURE,Vegetables,Chillies,"	Plant Protection	",FARMER ASKED QUERY ABOUT DOSAGE AND USES OF CUSTODIA IN CHILLI?,"RECOMMENDED TO SPRAY AZOXYSTROBIN+TEBUCONAZOLE (CUSTODIA) 240 ML/200 LITRES OF WATER / ACRE  (1.2 ML/1 LITER OF WATER)
అజాక్సిస్త్రోబిన్ +టెబ్యుకొనజోల్ (కస్టోడియ) 240 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
 Targeted plant diseases- Chilli Fruit rot,Powdery mildew & Dieback, WET ROT,LEAF SPOT 
",2024-03-05T09:48:14.917,2024,3
ANDHRA PRADESH,NELLORE,BOGOLE,NA,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",FARMER ASKED ABOUTB STEM BORER MANAGEMET IN PADDY ,"RECOMMENDED TO SPRAY NOVALURON 5.25% + EMAMECTIN BENZOATE 0.9% W/W SC (Gunthar ) 600ML/200 LITER OF WATER/ACRE
నోవాల్యూరాన్ 5.25% + ఏమామెక్టిన్  బెంజోయిట్ 0.9% ( గుంతర్) 600 మిల్లి లీటర్లు   /150 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
",2024-03-05T10:22:04.853,2024,3
ANDHRA PRADESH,NELLORE,VAKADU,NA,HORTICULTURE,Vegetables,Watermelon,"	Plant Protection	",FARMER ASKED ABOUT WATERMELON ANTHRACNOSE DISEASE MANAGEMENT ,"RECOMMENDED TO SPRAY CARBENDAZIM 12%+MANCOZEB 63%WP (UPL SAAF) 400 GM / 200 LIT OF WATER /ACRE (L.S,BLA,RUST)
కార్బెండజిమ్ + మాంకోజెబ్ (సాఫ్)  400 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి

",2024-03-05T13:15:33.96,2024,3
ANDHRA PRADESH,NELLORE,VENKATAGIRI,NA,HORTICULTURE,Vegetables,Chillies,"	Plant Protection	",PI Keefun Insecticide INFORMATION ? ,"Targeted Disease

PI Keefun is effective against a variety of insect pests, including:

Psylla
Thrips
Diamondback moth
Tobacco caterpillar
Scale insects
Some fungal diseases
Target Crops

PI Keefun can be used on a variety of crops, including:

Vegetables – Tomato, Chili, Brinjal, Cucurbits
Fruits – Pomegranate, Mango, papaya
Field crops – Wheat, Paddy, Soyabean
Frequency of application - Depends on pest incidence or severity of disease.టోల్ ఫెన్ ఫైరాడ్  400 మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి .-",2024-03-05T15:36:21.917,2024,3
ANDHRA PRADESH,NELLORE,MUTHUKUR,NA,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",PADDY LEAF FOLDER CONTROL MANAGEMENT ?,కార్టాప్ హైడ్రోక్లోరైడ్ 400 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున  కలిపి ఒక ఎకరాకు పిచికారి చేయాలి  ,2024-03-05T16:46:38.627,2024,3
ANDHRA PRADESH,NELLORE,MUTHUKUR,NA,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",OMITE + OBERON +COMPATABILITY ? , RECOMMENDED TO DO COMPATABILITY,2024-03-05T16:48:03.18,2024,3
ANDHRA PRADESH,NELLORE,MANUBOLU,NA,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",FARMER ASKED QUERY ON LEAF FOLDER  MANAGEMENT IN PADDY?,"RECOMMENDED TO SPRAY FLUBENDIAMIDE  (FAME) 40 ML /200 LITRES OF WATER / ACRE  
ఫ్లూబెండమైడ్   40 మిల్లి లీటర్లు   /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",2024-03-05T18:54:27.95,2024,3
ANDHRA PRADESH,NELLORE,CHILLAKUR,NA,HORTICULTURE,Vegetables,Chillies,"	Plant Protection	",farmer asked query on Gram caterpillar management in chilli ? ,"RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  (PROCLAIM) 90 GRAMS /200 LITRES OF WATER / ACRE  
ఎమామెక్టిన్  బెంజోయేట్  90 గ్రాములు   /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి .
",2024-03-05T19:05:14.57,2024,3
ANDHRA PRADESH,NELLORE,CHILLAKUR,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),"	Plant Protection	",takaf insecticide uses on crop plants?,recommended to spray takaf on sucking pest management on crop plants.,2024-03-06T12:50:56.617,2024,3
ANDHRA PRADESH,NELLORE,ATMAKUR,NA,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",FARMER ASKED QUERY ON PANICLE MITE MANAGEAMENT IN PADDY ,RECOMMENDED TO SPRAY SPIROMESIFEN (OBERON) 200ML /150 LITRES OF WATER /ACRE    స్పైరోమైసిఫెన్  200 మిల్లి లీటర్లు /150 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి,2024-03-06T19:17:02.97,2024,3
ANDHRA PRADESH,NELLORE,THOTAPALLIGUDUR,NA,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",FARMER ASKED QUERY ON expiry date chemical spray in paddy,Recommended to  do not spray  expiry date chemical spray in paddy,2024-03-06T19:34:09.73,2024,3
ANDHRA PRADESH,NELLORE,KALUVOYA,NA,AGRICULTURE,Cereals,Paddy (Dhan),Sowing Time and Weather,FARMER ASKED QUERY ABOUT SOWING TIME OF PADDY ?,"RECOMMENDED TO SOW PADDY IN MARCH AS A SUMMER CROP .
వేసవి పంటగా వరి మార్చి లో  ఎదపెట్టవచ్చు / వేద జల్లుకోవచ్చు .",2024-03-07T08:47:45.79,2024,3
ANDHRA PRADESH,NELLORE,VAKADU,NA,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",VALIDAMYCIN DOSAGE ON CROP PLANTS?,"RECOMMENDED TO SPRAY VALIDAMYCIN (SHEATHMAR) 400 ML /200 LITRES OF WATER / ACRE  
వాలిడామైసిన్ (షీత్ మార్) 400 మిల్లి లీటర్లు  /200 లీటర్ల నీటికి చొప్పున కలిపి  ఎకరాకు పిచికారి చేయాలి
",2024-03-07T11:26:41.373,2024,3
ANDHRA PRADESH,NELLORE,CHILLAKUR,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),"	Plant Protection	",FARMER ASKED ABOUT TIKKA LEAF SPOT  MANAGEMNT IN GROUNDNUT,"RECOMMENDED TO SPRAY CARBENDAZIM 12%+MANCOZEB 63%WP (UPL SAAF) 400 GM / 200 LIT OF WATER /ACRE (L.S,BLA,RUST)
కార్బెండజిమ్ + మాంకోజెబ్ (సాఫ్)  400 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి

",2024-03-07T13:50:58.11,2024,3
ANDHRA PRADESH,NELLORE,ALLUR,NA,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",FARMER ASKED QUERY ABOUT DOSAGE OF NATIVO IN PADDY?,"NATIVO - FUNGICIDE
RECOMMENDED TO SPRAY  TEBUCONAZOLE 50% + TRIFLOXYSTROBIN 25% WG (BAYER NATIVO) - 80 GRAMS / 200 LITERS OF WATER/ACRE
టెబుకోనజోల్ 50% + ట్రైఫ్లోక్సీస్ట్రోబిన్ 25% WG (బెయర్  నాటివో) 80 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి ( DO NOT MIX WITH OTHER CHEMICALS) 
",2024-03-07T14:02:39.063,2024,3
ANDHRA PRADESH,NELLORE,KAVALI,NA,AGRICULTURE,Others,Others,Training and Exposure Visits,TEST CALL,TEST CALL,2024-03-08T06:06:28.233,2024,3
ANDHRA PRADESH,NELLORE,CHILLAKUR,NA,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",PANICLE MITE MANAGEMENT IN PADDY?,"RECOMMENDED TO SPRAY SPIROMESIFEN (OBERON) 200ML /150 LITRES OF WATER /ACRE -  WHITEFLY   
స్పైరోమైసిఫెన్ (ఓబేరాన్) 200 మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి.

",2024-03-08T10:47:30.513,2024,3
ANDHRA PRADESH,NELLORE,CHILLAKUR,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Nutrient Management,NUTRIENT MANAGEMENT IN GROUND NUT?,RECOMMENDED TO SPRAY 19-19-19 1 KG/ACRE 5 GM/1 LTR OF WATER ,2024-03-08T11:25:07.703,2024,3
ANDHRA PRADESH,NELLORE,CHILLAKUR,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),"	Plant Protection	",GROUNDNUT LEAF SPOT CONTROL MANAGEMENT ?,"టిబ్యుకొనజొల్   +  ట్రైప్లోక్సిస్త్రోబిన్ 160  గ్రాములు /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి
",2024-03-08T12:38:13.34,2024,3
ANDHRA PRADESH,NELLORE,KAVALI,NA,AGRICULTURE,Cereals,Paddy (Dhan),Training and Exposure Visits,TEST CALL,TEST CALL,2024-03-09T06:05:35.423,2024,3
ANDHRA PRADESH,NELLORE,ANUMASAMUDRAMPETA,NA,HORTICULTURE,Fruits,Acid Lime,Cultural Practices,ethion insecticide uses on crop plants?,recommended to use ethion on sucking pest management on  all crops especialy on mites.,2024-03-09T09:55:09.69,2024,3
ANDHRA PRADESH,NELLORE,VENKATACHALAM,NA,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",PANICLE MITE MANAGEMENT IN PADDY?,"--RECOMMENDED TO SPRAY SPIROMESIFEN (OBERON) 200ML /150 LITRES OF WATER /ACRE    
స్పైరోమైసిఫెన్ (ఓబేరాన్) 200 మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి.
",2024-03-09T10:28:23.53,2024,3
ANDHRA PRADESH,NELLORE,CHILLAKUR,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),"	Plant Protection	",farmer asked query on tobacco caterpillar management in groundnut ? ,"RECOMMENDED TO SPRAY FLUBENDIAMIDE (FAME) 40 ML /200 LITRES OF WATER / ACRE  
ఫ్లూబెండమైడ్ (ఫేమ్)  40 మిల్లి లీటర్లు / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి 
",2024-03-09T16:11:01.37,2024,3
ANDHRA PRADESH,NELLORE,CHILLAKUR,NA,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	","FARMER ASKED QUERY ABOUT NECK BLAST MANAGEMENT IN PADDY
",పైరక్లోస్ట్రోబిన్ + ట్రైసైక్లజోల్ (గెలీలియో సెన్సా) 400  మిల్లి లీటర్లు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి  ,2024-03-09T18:40:25.4,2024,3
ANDHRA PRADESH,NELLORE,KAVALI,NA,AGRICULTURE,Cereals,Paddy (Dhan),Training and Exposure Visits,TEST CALL,TEST CALL,2024-03-10T06:13:20.38,2024,3
ANDHRA PRADESH,NELLORE,CHILLAKUR,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Nutrient Management,FARMER ASKED QUERY ABOUT NUTRIENT MANAGEMENT IN GROUNDNUT ?,"RECOMMENDED TO SPRAY  FERROUS  SULPHATE 2 GM + CITRIC ACID 1 GM / 1 LITER OF WATER
ఫెర్రస్ సల్ఫేట్ (అన్నభేది) 2 గ్రాములు + నిమ్మ ఉప్పు 1 గ్రాములు  / లీటర్ నీటిలో కలిపి పిచికారీ చేయాలి (400+200 గ్రాములు)

",2024-03-10T06:25:06.263,2024,3
ANDHRA PRADESH,NELLORE,DORAVARISATRAM,NA,HORTICULTURE,Vegetables,Chillies,"	Plant Protection	",chilli fruit rot die back control management ?,recommended to spray merivon 0.5 ml liter of water ,2024-03-10T09:49:02.633,2024,3
ANDHRA PRADESH,NELLORE,VENKATACHALAM,NA,AGRICULTURE,Cereals,Paddy (Dhan),Market Information,"FARMER ASKED QUERY ABOUT MARKET INFORMATION OF paddy 
",paddy market information  contact e nam number 1800 270 0224,2024-03-10T11:10:27.413,2024,3
ANDHRA PRADESH,NELLORE,KALUVOYA,NA,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",STEM BORER ANDLEAF FOLDER MANAGEMENT IN PADDY?,takumi insecticide WILL BE USED ON ENTIRE BORER ND LEAF FOLDER MANAGEMENT ON ALL CROPS,2024-03-10T12:09:22.927,2024,3
ANDHRA PRADESH,NELLORE,ANUMASAMUDRAMPETA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"CLOUDY WEATHER, NO  CHANCE OF  SHOWERS IN YOUR AREA  
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం లేదు.
",2024-03-11T13:30:47.19,2024,3
ANDHRA PRADESH,NELLORE,GUDUR,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,test call,2024-03-11T15:41:23.533,2024,3
ANDHRA PRADESH,NELLORE,CHILLAKUR,NA,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",FARMER ASKED QUERY ABOUT LEAF FOLDER MANAGEMENT IN PADDY,ఇసోసైక్లోజరం 18.1 w/v DC (సైన్జెంటా ఇన్సిపియో) 120 మిల్లి /200 లీటర్ల నీటికి  కలిపి  ఒక  ఎకరాకు  పిచికారి చేయాలి ,2024-03-12T15:52:27.427,2024,3
ANDHRA PRADESH,NELLORE,PODALAKUR,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),"	Plant Protection	",FARMER ASKED QUERY ABOUT RUST MANAGEMENT IN GROUNDNUT ,"RECOMMENDED TO SPRAY CHLOROTHALONIL (KAVACH) 400 GRAMS / ACRE  
 క్లోరోతలోనిల్  400 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి.
",2024-03-13T16:51:41.367,2024,3
ANDHRA PRADESH,NELLORE,PODALAKUR,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Nutrient Management,FARMER ASKED QUERY ABOUT IRON DEFICIENCY MANAGEMENT IN GROUNDNUT ,RECOMMENDED TO SPRAY  FERROUS SULPHATE 3GM +CITRIC ACID 1 GM / 1 LITER OF WATER (ANNABEDHI-1KG+NIMMA UPPU - 200GRS / 200 LITS OF WATER/ ACRE),2024-03-13T16:52:52.483,2024,3
ANDHRA PRADESH,NELLORE,KAVALI,NA,AGRICULTURE,Others,Others,Government Schemes,TEST CALL,TEST CALL,2024-03-14T06:08:05,2024,3
ANDHRA PRADESH,NELLORE,CHILLAKUR,NA,AGRICULTURE,Others,Others,"	Plant Protection	",farmer asked query on sucking pest management ? ,"RECOMMENDED TO SPRAY DIFENTHIURON(PEGASUS) 240 GM /150 LITRES OF WATER /ACRE 
డిఫెంతియూరోన్ 240 గ్రాములు /150 లీటరు నీటికి కలిపి ఎకరానికి పిచికారీ చేయాలి  ",2024-03-14T10:55:32.593,2024,3
ANDHRA PRADESH,NELLORE,DAGADARTHI,NA,HORTICULTURE,Vegetables,Drum Stick,Nutrient Management,Farmer asked query about flower drop management in drumstick?,RECOMMENDED TO SPRAY PLANOFIX @50 ML /200 LIT OF WATER /ACRE,2024-03-14T12:08:34.663,2024,3
ANDHRA PRADESH,NELLORE,MUTHUKUR,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),"	Plant Protection	",FARMER ASKED QUERY ABOUT THIKKA LEAF SPOT MANAGEMENT IN GROUNDNUT?,"RECOMMENDED TO SPRAY  TEBUCONAZOLE 50% + TRIFLOXYSTROBIN 25% WG (BAYER NATIVO) - 160 GRAMS / 200 LITERS OF WATER/ACRE
టెబుకోనజోల్ 50% + ట్రైఫ్లోక్సీస్ట్రోబిన్ 25% WG (బెయర్  నాటివో) 160 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
",2024-03-15T09:01:59.58,2024,3
ANDHRA PRADESH,NELLORE,MUTHUKUR,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),"	Plant Protection	","FARMER ASKED QUERY ABOUT SUCKING PEST(JASSIDS ,WHITE FLY,MITE)MANAGEMENT IN GROUNDNUT?","RECOMMENDED TO SPRAY DIFENTHIURON (PEGASUS) 240 GM /200 LITRES OF WATER /ACRE 
డిఫెంతియూరోన్ (పెగాసస్) 240 గ్రాములు /200 లీటరు నీటికి కలిపి ఎకరానికి పిచికారీ చేయాలి.
",2024-03-15T09:04:20.48,2024,3
